"platform","review_id","author","country","title","body","rating","date_posted","experience","verified","language","reply","url","platform_category","ai_signals","ai_related"
"rvshare","6562cbd1d979afd6940849ab","NR De Leon","US","Awesome experience!","Awesome experience!! Smooth transaction, especially for first time RV users. Will definitely be using again. 
Thank you!",5,"2023-11-26","2023-11-16","true","en","","https://www.trustpilot.com/reviews/6562cbd1d979afd6940849ab","rental","",FALSE
"rvshare","6562aab0740b1333564f9e79","Robb Kolb","US","Jeremiah was excellent as his RV was in…","Jeremiah was excellent as his RV was in great shape.",5,"2023-11-26","2023-11-22","true","en","","https://www.trustpilot.com/reviews/6562aab0740b1333564f9e79","rental","",FALSE
"rvshare","656225f06b07f5bca542e1e8","Houseboating on the lake!","US","Wonderful first time experience!","Using RVShare was an easy web based experience.  From the initial contact with a trailer owner to the return of our security deposit - it was basically flawless.  I highly recommend this service!",5,"2023-11-25","2023-11-22","true","en","","https://www.trustpilot.com/reviews/656225f06b07f5bca542e1e8","rental","",FALSE
"rvshare","6562120cfdd20e7b34aa20cf","Rebecca Davidson","US","The owner of the RV was excellent to…","The owner of the RV was excellent to work with.   The RVshare website was not intuitive for a first time user.  I felt like you were trying to get more money out of me then you should have-in particular the insurance.  When I had to call for help, the personnel were not professional at times (one guy hung up on me) and one of the other people I worked with sounded as if I was inconveniencing her with my questions.   Also, the first RV I rented was cancelled by the owner less than a week  out from my rental.  This sent me to scramble and had to go through the laborious process all over again.  However, this time I called and had one of your representatives help me and she was very professional.",3,"2023-11-25","2023-11-22","true","en","","https://www.trustpilot.com/reviews/6562120cfdd20e7b34aa20cf","rental","",FALSE
"rvshare","656209568e8a51583e982248","CHRIS BESHEARS","US","Easy","Easy, everything is spelled out upfront and owner was very easy to communicate with",5,"2023-11-25","2023-11-22","true","en","","https://www.trustpilot.com/reviews/656209568e8a51583e982248","rental","",FALSE
"rvshare","6560edb7bfad5bf068e06864","Julia Bates","US","Great working with Jonathan","Great working with Jonathan.  Web site for RV share a little confusing",4,"2023-11-24","2023-11-21","true","en","","https://www.trustpilot.com/reviews/6560edb7bfad5bf068e06864","rental","",FALSE
"rvshare","6560e7854522e2bbe665a685","Michael/Kathie Anderson","US","RVshare nice to do business with","I liked that RVshare had several trailers to choose from & a few were in our price range.  
A lot of the trailers cost more than a nice motel room & that seemed expensive but maybe the owners set the prices not RVshare.
Some of the website information links were hard to find or confusing but when I called the help number the people were very patient & helpful.",5,"2023-11-24","2023-10-29","true","en","","https://www.trustpilot.com/reviews/6560e7854522e2bbe665a685","rental","",FALSE
"rvshare","6560be7030dd40f366247e9d","Bryan Poppenhusen","US","Using RV Share was an easy to use…","Using RV Share was an easy to use alternative from a physical rental company. Renting from an individual resulted in a well kept RV, and great person to person experience. The owner of our RV Joel had great communication, and was great to work with. I cannot wait until my next trip.",5,"2023-11-24","2023-11-21","true","en","","https://www.trustpilot.com/reviews/6560be7030dd40f366247e9d","rental","",FALSE
"rvshare","6560ae9916ac770426655688","Lori","US","It was very easy to find and reserve an…","It was very easy to find and reserve an RV. The website was easy to use. I felt the pictures of the RV’s were good as well. The pricing was very transparent and I knew exactly what I was paying. The only reason I gave 4 Stars, is I felt the fees were a little high. I understand insurance of course, but the service fees added up fast, the $78 per night RV added up to over $500 for 2 nights, by the time I paid the service fee, taxes and insurance. Overall it was a good experience though.",4,"2023-11-24","2023-11-21","true","en","","https://www.trustpilot.com/reviews/6560ae9916ac770426655688","rental","",FALSE
"rvshare","655f4d8d8dbfefe3e6816ae8","CJ","US","The rentals were good but the fees were…","The rentals were good but the fees were silly when we had the RV delivered vs towing it. Should not have to pay for insurance when we are not towing the RV.",3,"2023-11-23","2023-11-20","true","en","","https://www.trustpilot.com/reviews/655f4d8d8dbfefe3e6816ae8","rental","",FALSE
"rvshare","655f4093fec664889a5f57b2","Tinks.","GB","Choosing the RV was the easy bit","Choosing the RV was the easy bit. Paying for the rental and insurance with my UK international credit card was more difficult. Several attempts were made. Initially successful, the CC company AI decided that there was fraudulent activity and cancelled my card. I was informed by a phone call at 02.30 am in the middle of the dessert! Luckily the insurance payment had been accepted by another card- but we didn’t know that at that point. Not the best start! We had a fantastic time touring in Nevada- Lake Mead, Valley of Fire, Red Rocks and in Arizona- Willow Beach, Lake Havasu, Kingman, Grand Canyon, Lake Havasu Cattail Park and Route 66. The support from the RV staff and the owners was great. We were able to take our time and really get the feeling of the places we visited. We never rushed. Places we missed are on a list for the next time we visit the USA. We have lifetime memories!",4,"2023-11-23","2023-11-12","true","en","","https://www.trustpilot.com/reviews/655f4093fec664889a5f57b2","rental","ai",TRUE
"rvshare","655e20fdce1ff12f4bea7637","Lucretia Gray","US","My experience was very good","My experience was very good. I WISH IT WAS EASIER to locate someone locally..I had a problem with the RV's that I really liked being a couple of states away! I will use  you again and I am recommending you to my friends!",5,"2023-11-22","2023-11-12","true","en","","https://www.trustpilot.com/reviews/655e20fdce1ff12f4bea7637","rental","",FALSE
"rvshare","655cfa731f62904a3955344b","ArtJones","US","The RV was set up and ready to go when…","The RV was set up and ready to go when we got there. Newer 2022 model and everything  worked even had a Kruric coffee maker and coffee. Just like home",5,"2023-11-21","2023-11-18","true","en","","https://www.trustpilot.com/reviews/655cfa731f62904a3955344b","rental","",FALSE
"rvshare","655b8f4024a336313142fb7f","Simone Cichocki","BR","Great surprise","I'm surprised how the company  works. Easy, quickly, and so safe!! Was the first time that we rented an RV  by RVshare and highly recommend.",5,"2023-11-20","2023-11-11","true","en","","https://www.trustpilot.com/reviews/655b8f4024a336313142fb7f","rental","",FALSE
"rvshare","655b6f7b2b5c8a9551a673d1","THOMAS R Watkins Sr","US","Poorly maintained.","RV was poorly taken care of Maintenace   wise. Needed shocks & exhaust system",3,"2023-11-20","2023-11-09","true","en","","https://www.trustpilot.com/reviews/655b6f7b2b5c8a9551a673d1","rental","",FALSE
"rvshare","655b5d09584e6568a7af9573","Allyson ","US","Good variety of campers","Good variety of campers. Multiple options with all kinds of features, from basic campers to luxury liners. We’ve always been pleased when using RV Share. Delivery or pull it yourself, they’re everywhere you want to go. This time, as is every time we’ve rented, our host was great. Delivered and set us up for a great weekend in his roomy camper. It was clean, had a lot of living and sleeping space. Will definitely use RV Share in he future!",5,"2023-11-20","2023-11-03","true","en","","https://www.trustpilot.com/reviews/655b5d09584e6568a7af9573","rental","",FALSE
"rvshare","655b498b9dc1354af5dbf3b6","Todd","US","RVShare Service Fee - Ripoff.","I booked an RV through RVShare because I needed it for an event we were going to sponsor in six months.  After two days, I realized that I was going to need to sponsor the same even in a different state as opposed to the one I initially planned for.  I was going to cancel the reservation and re-book for another location; however, RVShare charged me a $69 ""RVShare service fee.""  I know how much it cost to acquire a new customer like me, and I know how much it cost to keep a potential good customer.  Hint: It's cheaper to keep a new customer, something that RVShare is oblivious to.  They got my $69, but I estimated my need for this kind of service over the next twenty years and I'm probably one of many who will blacklist this company forever.",1,"2023-11-20","2023-11-09","false","en","","https://www.trustpilot.com/reviews/655b498b9dc1354af5dbf3b6","rental","",FALSE
"rvshare","655a801086c9af6a971fe61e","Donna","US","Wonderful experience!","Everything about renting the RV was wonderful.  The owners were great to work with.  They brought the RV and set it up. It was fully stocked with what we needed. We had a wonderful time at Lake Lurleen with family.",5,"2023-11-19","2023-11-16","true","en","","https://www.trustpilot.com/reviews/655a801086c9af6a971fe61e","rental","",FALSE
"rvshare","655a4f707edca2cd0f66fe8d","Kathryn","US","Fabulous experience","Fabulous experience. Rented for NASCAR race and it could not have gone any better.",5,"2023-11-19","2023-11-10","true","en","","https://www.trustpilot.com/reviews/655a4f707edca2cd0f66fe8d","rental","",FALSE
"rvshare","655a3ebc5144b166004ed8bc","Morgan Kincade","US","No hiccups at all!","So easy and smooth. We had a perfect vacation!",5,"2023-11-19","2023-11-10","true","en","","https://www.trustpilot.com/reviews/655a3ebc5144b166004ed8bc","rental","",FALSE
"rvshare","6559490e3370646e57d59744","Randy Langlitz","US","Not wet behind the ears.","I've used campers before and have years of experience pulling trailers. However I'm a first time RVShare user. Overall excellent process.
RVShare website was easy for me to navigate and the mobile app worked very well for me which was very important while coordinating the pick up and drop off with the owner.
Camper trailer owner was very accommodating and communicated very well with me. Everything was as advertised, no surprises. 
It would be nice to see the security deposit returned faster but thats not realy a show stopper. I've already booked my next trip through RVShare.
Thanks",5,"2023-11-19","2023-11-14","true","en","","https://www.trustpilot.com/reviews/6559490e3370646e57d59744","rental","",FALSE
"rvshare","65593c1ee2ded1f8e926f8e4","Daniel Rivera","US","The RV was great but the charges were a…","The RV was great but the charges were a bit too high and also there were unexpected charges on the return.",2,"2023-11-19","2023-11-15","true","en","","https://www.trustpilot.com/reviews/65593c1ee2ded1f8e926f8e4","rental","",FALSE
"rvshare","6558f10b0de73f0e6a31f61c","Ryan Reavis","US","This was a very easy thing to utilize","This was a very easy thing to utilize. Only down fall is now I want to buy a trailer!",4,"2023-11-18","2023-11-09","true","en","","https://www.trustpilot.com/reviews/6558f10b0de73f0e6a31f61c","rental","",FALSE
"rvshare","6557d1ffa474b4975c5faf2f","Tony Califlorida","US","Good communications tool","Good communications tool, the app was a little difficult to navigate initially",5,"2023-11-17","2023-11-08","true","en","","https://www.trustpilot.com/reviews/6557d1ffa474b4975c5faf2f","rental","",FALSE
"rvshare","6557b3660d833d56706f1b24","Lisa T","US","Quick and easy to book our adventure…","Quick and easy to book our adventure and choose the RV options.",5,"2023-11-17","2023-11-08","true","en","","https://www.trustpilot.com/reviews/6557b3660d833d56706f1b24","rental","",FALSE
"rvshare","6557b02b3102475e8a74cb7f","J. Johnson","US","Would rent again","Communication was timely from the start of the process all the way to the end. Great customer service and everything went as expected. I will definitely continue using them for my annual homecoming event.",5,"2023-11-17","2023-11-08","true","en","","https://www.trustpilot.com/reviews/6557b02b3102475e8a74cb7f","rental","",FALSE
"rvshare","655782fdae444f9ae9be1cc4","EA","US","Very easy to rent and the delivery…","Very easy to rent and the delivery option was hassle free.",5,"2023-11-17","2023-11-14","true","en","","https://www.trustpilot.com/reviews/655782fdae444f9ae9be1cc4","rental","",FALSE
"rvshare","65568cef32eefa138cc9a15c","thomas craig","US","great experience no complaints","great experience no complaints",5,"2023-11-16","2023-11-07","true","en","","https://www.trustpilot.com/reviews/65568cef32eefa138cc9a15c","rental","",FALSE
"rvshare","65566c72fa2c4e0cac8f4ed8","Heidi Freeman","US","RVShare is easy to use","RVShare is easy to use. It would be great to have floorpan to go with the pictures of the RVs.",4,"2023-11-16","2023-11-07","true","en","","https://www.trustpilot.com/reviews/65566c72fa2c4e0cac8f4ed8","rental","",FALSE
"rvshare","65564decbd091096dd702df4","Kassahun Liben","US","Dennis was great","Dennis was great, very calm and patience. This was my first RVing experience, yet he made me feel comfortable. I will rent again from him via RV share.",5,"2023-11-16","2023-11-07","true","en","","https://www.trustpilot.com/reviews/65564decbd091096dd702df4","rental","",FALSE
"rvshare","655643292a397ad3081dfbc8","Patricia E","US","Easy experience","It was easy to navigate the site and communicate to the owner. The insurance section was thorough, and I received great customer service in choosing the best policy.",5,"2023-11-16","2023-10-19","true","en","","https://www.trustpilot.com/reviews/655643292a397ad3081dfbc8","rental","",FALSE
"rvshare","65563ccfa081bde91f9bcebf","Dan","US","No accountability for a responsible host","My initial reservation was suddenly canceled by the host. With no explanation.

I have to reserve an alternative RV, because our trip have a reserve campsite was approaching.  I ended up having to spend twice as much to secure another RV.

I asked RVShare customer service, how they would hold the host accountable, and they said they would do nothing",1,"2023-11-16","2023-11-07","true","en","","https://www.trustpilot.com/reviews/65563ccfa081bde91f9bcebf","rental","",FALSE
"rvshare","65556bd4410432d12e4bc31c","First time renter","US","Lots of extra charges","There are lots of extra charges that really bring the listed price up.",4,"2023-11-16","2023-11-06","true","en","","https://www.trustpilot.com/reviews/65556bd4410432d12e4bc31c","rental","",FALSE
"rvshare","65556b0b22adcd9ccdf83e46","Marcie","US","Great communication","Great communication. Many options. Will use this company again.",5,"2023-11-16","2023-11-13","true","en","","https://www.trustpilot.com/reviews/65556b0b22adcd9ccdf83e46","rental","",FALSE
"rvshare","655564dcae11685a99a61721","Katy R","US","Policies Need Improvement","I liked working with the host; however, RV Share has crazy insurance requirements, especially on trailers that never even get driven. The security deposit is also nuts.",3,"2023-11-16","2023-11-06","true","en","","https://www.trustpilot.com/reviews/655564dcae11685a99a61721","rental","",FALSE
"rvshare","655248e2e33f395b98a61f7f","KIMBERLY LEWIS","US","The experience was easy","The experience was easy, this was my 1st time using RvShare.",5,"2023-11-13","2023-11-06","true","en","","https://www.trustpilot.com/reviews/655248e2e33f395b98a61f7f","rental","",FALSE
"rvshare","655246ec979e317088b9e80d","Rebecca Ford","US","Best experience ever!","Best experience ever!",5,"2023-11-13","2023-11-10","true","en","","https://www.trustpilot.com/reviews/655246ec979e317088b9e80d","rental","",FALSE
"rvshare","655225add91795fc0ef2f427","NEIL CHRISTOPHER","CA","A great experience start to finish","A great experience start to finish.  A clean well kept vehicle, and super customer service.  Will 100% do this again.",5,"2023-11-13","2023-11-04","true","en","","https://www.trustpilot.com/reviews/655225add91795fc0ef2f427","rental","",FALSE
"rvshare","655147781a5239292900888f","Lee","US","RVShare for a first time RV User","RVShare provided such an easy way to try an RV.  This being the first time for us, it was great having such a platform to rent one; from finding options, coordinating with the owners, to the payment logistics.  The RV we rented, and the owners were great; hoping this is consistent with all available options on RVShare. Made this entire learning experience a great one.",5,"2023-11-12","2023-11-02","true","en","","https://www.trustpilot.com/reviews/655147781a5239292900888f","rental","",FALSE
"rvshare","6550f05a4e5dde0024dbe5b6","Sonia","US","Great experience.","The owner of our rental was extremely responsive. The RV was exactly as described. Drop off and pick up were easy.",5,"2023-11-12","2023-11-09","true","en","","https://www.trustpilot.com/reviews/6550f05a4e5dde0024dbe5b6","rental","",FALSE
"rvshare","6550c89c7ed962ab4e07804a","Terrian Adams","US","NOT HAPPY.","Found some really great looking RV's that i wanted to book. Contacted multiple owners with no responses from all except one. This particular owner responded days later & even though the dates i needed showed up as ""available"" on the site & took me to their particular RV, the owner said they couldnt accommodate me for those dates. Also, so many different, random fees! Moved over to Outdoorsy.com & found multiple RV's with owners who responded right away. My family has now booked the perfect RV for our trip.",1,"2023-11-12","2023-11-10","false","en","","https://www.trustpilot.com/reviews/6550c89c7ed962ab4e07804a","rental","",FALSE
"rvshare","6550529b31a5906ac779a3f9","Gabe Baldazo","US","Great and easy experience with RVShare.","Great and easy experience with RVShare.",5,"2023-11-12","2023-11-02","true","en","","https://www.trustpilot.com/reviews/6550529b31a5906ac779a3f9","rental","",FALSE
"rvshare","65500854f0244bb76c1dc84f","Nick Morrow","US","Overly priced insurance!!","Everything about the experience was great except for the overly outrageous amount I was charged for insurance... totally ridiculous!!  I will have serious reservations about using this site again.",3,"2023-11-12","2023-11-08","true","en","","https://www.trustpilot.com/reviews/65500854f0244bb76c1dc84f","rental","",FALSE
"rvshare","654fc0c0325c17b13b0e90ea","William Smith","US","Very easy to use and very helpful with…","Very easy to use and very helpful with all of our questions.",5,"2023-11-11","2023-11-08","true","en","","https://www.trustpilot.com/reviews/654fc0c0325c17b13b0e90ea","rental","",FALSE
"rvshare","654fae451b4264daa38a8990","Karen Grabher","US","RVshare Experience","The total experience with RVshare was excellent and very professional.  They communicated with me throughout the entire process.  Everything was as was expected with no surprises!  I would highly recommend them if you are in the market to rent an RV.",5,"2023-11-11","2023-11-01","true","en","","https://www.trustpilot.com/reviews/654fae451b4264daa38a8990","rental","",FALSE
"rvshare","654fa55c3430868732f37da5","michGPAA Webwrangler","US","Great, but have YOUR ducks in a row..","Overall, the experience was great. The start was a bit rough though in getting my ID verified to move forward with locking in the rental. If the time frame you're looking to reserve happens to land AFTER  your state issued ID expires, the system says to resubmit images. It took a couple rounds online with a CSR to figure out that it wasn't the image but the expiration date. Once I got my ID updated, the process was done in 10 minutes. I will be using RVShare again.",5,"2023-11-11","2023-10-24","true","en","","https://www.trustpilot.com/reviews/654fa55c3430868732f37da5","rental","",FALSE
"rvshare","654eaa45cf5213b69e3c9670","chris calderon","US","Great would do it again","Great would do it again",5,"2023-11-11","2023-11-07","true","en","","https://www.trustpilot.com/reviews/654eaa45cf5213b69e3c9670","rental","",FALSE
"rvshare","654e6b52db6cbeece023d614","Clarence Guidry","US","The process was easy and the options…rental","The process was easy and the options were endless",5,"2023-11-10","2023-11-07","true","en","","https://www.trustpilot.com/reviews/654e6b52db6cbeece023d614","rental","",FALSE
"rvshare","654e6a619fa8026a42c284f6","Eric Bounthai","US","Great service very easy to use","Great service very easy to use. Will definitely rent again in the future. Thank you",5,"2023-11-10","2023-11-07","true","en","","https://www.trustpilot.com/reviews/654e6a619fa8026a42c284f6","rental","",FALSE
"rvshare","654e5dc5b3044a2c6b6bc377","Vincent P","BR","The service is useful but beware of hidden fees!","The service is very useful, but the hidden fees are horrendous, they pretty much double the price you see when you book. Lame!",3,"2023-11-10","2023-11-01","true","en","","https://www.trustpilot.com/reviews/654e5dc5b3044a2c6b6bc377","rental","",FALSE
"rvshare","654e591d2f4532eac5c43a01","Charlotte reed","US","DO NOT TTRUST THIS PLACE!","We rented this RV in good faith that it was in working condition.  We drove 98 miles to our first destination.  Once we parked the carbon monoxide monitor went off immediately.  Also, the water hose was bent at the connector and water went everywhere on the outside.  We would have had to purchase a new water hose in order to use for the three days we had rented.  Also, the sewer connector did not have fitting to connect to the outside tank.  
The ac in the front part of the unit does not work on the passenger side well.
We could have dealt with other items, however, we did not feel comfortable sleeping with the carbon monoxide possible problem, so we turned around and drove home with windows down on unit to ensure our wellbeing.
We returned the unit the next morning.  No one was at the location, so we were informed to leave keys in box and park which we did.  I have video and pictures of all.
We requested at least a partial refund because I had paid for nights in RV parks we didn't get to use.  Instead Scott charged against yhe cc he had on file an additional charge because we did not file up with gas.
I have talked with an attorney and plan to take this to small claims court.
Sincerely
Charlotte Reed",1,"2023-11-10","2023-10-31","true","en","","https://www.trustpilot.com/reviews/654e591d2f4532eac5c43a01","rental","no_human",TRUE
"rvshare","654e54f4c93941b704e0e40e","Debbie Martin","US","It was very easy to book and the RV we…","It was very easy to book and the RV we rented was great.  Very easy to work with the owners.  All around a great experience.",5,"2023-11-10","2023-11-01","true","en","","https://www.trustpilot.com/reviews/654e54f4c93941b704e0e40e","rental","",FALSE
"rvshare","654e46749d4eeb36357a9cbd","Hermann Graham","US","Easy to find the RV I was looking for…","Easy to find the RV I was looking for and easy to reserve it",5,"2023-11-10","2023-11-07","true","en","","https://www.trustpilot.com/reviews/654e46749d4eeb36357a9cbd","rental","",FALSE
"rvshare","654e32057f3c833b0dd2361b","Kristin Bervig Valentine","US","The vehicle was easy to drive and to…","The vehicle was easy to drive and to set up. My question about operating the stove was answered when I called.",5,"2023-11-10","2023-10-23","true","en","","https://www.trustpilot.com/reviews/654e32057f3c833b0dd2361b","rental","",FALSE
"rvshare","654e2e6d6268400eaee519a1","Marilynn Willkom","US","This was a great way to go camping!!!","This was a great way to go camping. We had the RV delivered and set up for us. It was all ready to go when we arrived. So many amenities, I cannot begin to think of any else we may have wanted. The RV was clean and easy to clean. 
The owners we worked thru were just fantastic. Readily available to answer ALL of my questions and I had a lot.  
We look forward to next year!!",5,"2023-11-10","2023-10-25","true","en","","https://www.trustpilot.com/reviews/654e2e6d6268400eaee519a1","rental","",FALSE
"rvshare","654d968cf0d0748ae21d3dd3","C Lippenholz","US","Successful 1st RV experience","The experience was seamless, making our first RV outing a success. My only complaint is the RVshare fee is pretty expensive.",4,"2023-11-10","2023-10-27","true","en","","https://www.trustpilot.com/reviews/654d968cf0d0748ae21d3dd3","rental","",FALSE
"rvshare","654d8c5de3ed252a42272bf5","James VanDerLaan","US","Easy way to rent a quality RV","Website is user friendly. All information easy to access.
Smooth rental process.
We will likely rent through RVshare again.",5,"2023-11-10","2023-11-06","true","en","","https://www.trustpilot.com/reviews/654d8c5de3ed252a42272bf5","rental","",FALSE
"rvshare","654d7c35b8d6637e6c9c16cd","Tammie Givens-Young","US","Easy transactions","Easy transactions, Danielle was very sweet and kind, we definitely will be renting again.",5,"2023-11-10","2023-10-27","true","en","","https://www.trustpilot.com/reviews/654d7c35b8d6637e6c9c16cd","rental","",FALSE
"rvshare","654d78d5e2cc7b55205436ef","Ray L.","US","The rental process went smooth, BUT.","The rental process went smooth. The RV was not up up par. Not sure what RVShare can do about that. But, I tried and the RV was not worth the rental cost. Therefore, I will not be back.",4,"2023-11-10","2023-11-05","true","en","","https://www.trustpilot.com/reviews/654d78d5e2cc7b55205436ef","rental","",FALSE
"rvshare","654d5b745fe0141864cbf1ca","JS","US","Great rental","Unit was exactly what was presented, person we rented from was beyond great, and everything worked perfectly.",5,"2023-11-10","2023-11-06","true","en","","https://www.trustpilot.com/reviews/654d5b745fe0141864cbf1ca","rental","",FALSE
"rvshare","654d55d01e67b3574a0900a1","Alex","US","The worst website ever","The worst. Stay away. They charged us 1500 fine for smoking in the RV and we didnt even smoke. The owner of the RV is corrupt who wanted to extract as much money as possible. They also squeezed in $100 per day for a generator, i couldv'e bought my own. 

They charged the fine without confirming with us first. STAY AWAY FROM THIS SHADY WEBSITE",1,"2023-11-09","2023-11-06","true","en","","https://www.trustpilot.com/reviews/654d55d01e67b3574a0900a1","rental","",FALSE
"rvshare","654d3b78ea77ccd9a51b93d7","GREG F","US","Easy to follow- everything went…","Easy to follow- everything went smoothly.",5,"2023-11-09","2023-10-31","true","en","","https://www.trustpilot.com/reviews/654d3b78ea77ccd9a51b93d7","rental","",FALSE
"rvshare","654cfc646c2230a3ad25c3b2","Tammy","US","RV share makes it easy to rent an RV","RV share makes it easy to rent an RV. Very efficient.",5,"2023-11-09","2023-11-06","true","en","","https://www.trustpilot.com/reviews/654cfc646c2230a3ad25c3b2","rental","",FALSE
"rvshare","654cd6df0b2e24bdda24b825","Doug Mukai","US","This was the first time using RV share","This was the first time using RV share. The website was easy to maneuver thru to observe possible RV's to rent.  Everything on there website was laid of nicely on how much you were going to pay and at what dates, insurance, taxes, and service fees.  RV share sent updates of what to bring to for your trip etc. Overall I would differently use Rv Share again and if anyone was thinking about renting a RV use RV share.",5,"2023-11-09","2023-10-30","true","en","","https://www.trustpilot.com/reviews/654cd6df0b2e24bdda24b825","rental","",FALSE
"rvshare","654cc7c7d1e692b35cdb2326","Letitia Dort","US","This was the second time renting with…","This was the second time renting with rv shares and again another great experience. Website was easy to use, sent reminders when needed and as always the rvs and owners were wonderful.",5,"2023-11-09","2023-10-31","true","en","","https://www.trustpilot.com/reviews/654cc7c7d1e692b35cdb2326","rental","",FALSE
"rvshare","654c41e1fedd74c589b13ac3","Michelle Estep","US","Great RV","We enjoyed the camper.  It worked well for us.  William was very accommodating with our pick-up and drop off.  We would definitely rent this RV again.",5,"2023-11-09","2023-10-29","true","en","","https://www.trustpilot.com/reviews/654c41e1fedd74c589b13ac3","rental","",FALSE
"rvshare","654babc1664f7b0d41fbb2e9","Anna Kaiser","US","Easy and Straight  Forward hare was straight forward and made…","RV Share was straight forward and made our first time renting a RV easy and worry free. When I had a question, they answered immediately via email.",5,"2023-11-08","2023-10-30","true","en","","https://www.trustpilot.com/reviews/654babc1664f7b0d41fbb2e9","rental","",FALSE
"rvshare","654b7a912346e614185f5a95","Scott Ressmeyer","US","Very easy","Very easy. Beautiful rv. Loved that owner brought it and set it up and took it down. Love that you can do this anywhere in the US",5,"2023-11-08","2023-10-30","true","en","","https://www.trustpilot.com/reviews/654b7a912346e614185f5a95","rental","",FALSE
"rvshare","654abeaf3a4d95d1798f4722","Manta","US","three attempts just to rent an RV","It took three attempts to rent an RV. The first person said RV we rented from this site wasn’t available offered to rent another ‘equal’ one (it wasn’t) outside of site. The second unit said they forgot to update their calendar so again we had to be refunded. Third worked but unit was not to level of clean as we hoped.",3,"2023-11-08","2023-10-27","true","en","","https://www.trustpilot.com/reviews/654abeaf3a4d95d1798f4722","rental","",FALSE
"rvshare","654aadd0f0cec39b29093a6f","Krueger","US","The website is easy to view nearby…","The website is easy to view nearby rentals and their amenities. With straight forward pricing.  Owner of the rental was very helpful and responsive.",5,"2023-11-07","2023-11-04","true","en","","https://www.trustpilot.com/reviews/654aadd0f0cec39b29093a6f","rental","",FALSE
"rvshare","654a89defe7c285a43a393dd","Jay Harz","US","You helped us find an RV that was 6…","You helped us find an RV that was 6 miles from our destination. The owner of the RV was amazing in helping us. Everything was great and we will use him again next year through RV share.",5,"2023-11-07","2023-10-27","true","en","","https://www.trustpilot.com/reviews/654a89defe7c285a43a393dd","rental","",FALSE
"rvshare","654a78ece6e2592933cac0ac","Bob Waller","US","The website interaction was great","The website interaction was great.  The owners of the camper i rented were the best.  Very attentive to my needs.",5,"2023-11-07","2023-11-04","true","en","","https://www.trustpilot.com/reviews/654a78ece6e2592933cac0ac","rental","",FALSE
"rvshare","6549e69f274377455ffdfd09","Bridget","GB","Great coordination between both…","Great coordination between both parties. Clear information on stages and process.",5,"2023-11-07","2023-10-28","true","en","","https://www.trustpilot.com/reviews/6549e69f274377455ffdfd09","rental","",FALSE
"rvshare","65490ab234fa54aff558007e","Butch Spyridon","US","Ease of renting","Ease of renting, delivery and return. Could not have been better and rental was as described",5,"2023-11-06","2023-11-03","true","en","","https://www.trustpilot.com/reviews/65490ab234fa54aff558007e","rental","",FALSE
"rvshare","6548600b7b7209b938a036ca","John Kirkcaldie","NZ","No security deposit back....its been…","No security deposit back....its been months even with emails sent to with my clean return sheet attached. Do not use RV Share.",1,"2023-11-06","2023-09-23","true","en","Hi John, the way we handle security deposits is by placing a ""hold"" on your account for the amount of the security deposit. When that happens, your bank creates a pending transaction but never actually processes that payment. Because of that you were never actually charged that money, you won’t see a refund in your account. Instead, that original pending transaction will either say that it was voided, or it will have disappeared altogether. If you have any further questions, you can reach us 24/7 at 1-888-482-0234, chat with us at rvshare.com, or email us here https://help-rvshare.force.com/s/contactsupport.
","https://www.trustpilot.com/reviews/6548600b7b7209b938a036ca","rental","",FALSE
"rvshare","65482ebd52e400594e8df295","Lee Hawk","US","Rig was amazing","Rig was amazing. There was an electric fireplace in the  main area! Great to just sit by in addition the the warmth all night long. The RV was nicely decorated as well. A huge pantry in the kitchen next to the large fridge freezer combo. Owner was very easy to get along with. We will rent this unit again. I highly recommend this RV and the owners.",5,"2023-11-06","2023-10-27","true","en","","https://www.trustpilot.com/reviews/65482ebd52e400594e8df295","rental","",FALSE
"rvshare","6547cc5a0c76b768b5a0ad06","Valerie Gutierrez","US","Good Service","Really enjoyed the process and ease of reserving an RV. Look forward to using the app again for any future adventures.",5,"2023-11-05","2023-11-02","true","en","","https://www.trustpilot.com/reviews/6547cc5a0c76b768b5a0ad06","rental","",FALSE
"rvshare","6547b7bba21c8714c4ae3042","Kathia Pinto","US","Great experience","Great experience! Reliable place to get our RV! Smooth and easy transaction!",5,"2023-11-05","2023-11-02","true","en","","https://www.trustpilot.com/reviews/6547b7bba21c8714c4ae3042","rental","",FALSE
"rvshare","6547b32dc7dc4ab08e7b6c16","Winnie Tsai","US","Nothing wrong with the company but many…","Nothing wrong with the company but many things wrong with the RV we rented. Even though the representative tried to help us resolve the issues, they were not adequately resolved so we ended up not being able to use the shower in the RV the entire time, had no heat in 30 degree weather at night for multiple nights and could not use her kitchen sink to wash dishes. Very frustrating and disappointing experience. Would not rent through RVshare again.",1,"2023-11-05","2023-10-23","true","en","Hello Winnie, we're so sorry to hear about this experience with your rental. We recommend reaching out to the RV owner to discuss a potential refund. If you need any help with this matter, you can reach us 24/7 at 1-888-482-0234, chat with us at rvshare.com, or email us here https://help-rvshare.force.com/s/contactsupport.","https://www.trustpilot.com/reviews/6547b32dc7dc4ab08e7b6c16","rental","",FALSE
